0.324733, 0.952501, -0.788134, -0.00711951, -0.0369795, 0.680125, 2, 6.6, 3, 6.7, 6.4, 1, 2.4, 2.2, 3.5, 3, 5.1, 4.8
1.48355, -1.46398, 3.86859, 0.873544, -0.00437502, -0.00445038, 8.2, 2.2, 7.4, 6.5, 1.8, 5.3, 7.5, 7.5, 2.4, 7, 7.9, 6.1
1.30882, -0.995721, 0.662963, 0.00721679, 0.00881029, 0.700854, 3.9, 2.4, 6, 2.5, 2.6, 8.2, 7.6, 7.4, 7.5, 7.5, 7.1, 7.3
-0.730661, -1.34079, -6.09997, -0.885576, -0.0431569, 0.0536824, 0.8, 7.6, 3.2, 6.4, 7.1, 0.7, 6.8, 6.9, 4.4, 7.6, 7.1, 7.8
0.202652, 0.0244873, -0.764732, -0.613215, -0.0837045, -0.696314, 5.3, 7.5, 3, 6.6, 3.7, 2.1, 7.4, 2.7, 2.6, 4, 3.1, 7.5
0.768625, 0.68725, -0.461093, -0.614995, 0.213344, 0.660224, 2.8, 7.4, 3.7, 6.8, 6.6, 1.9, 5.5, 7.4, 7.5, 7.4, 5.1, 4.1
-0.42205, -0.180246, -0.424466, 0.0181134, -0.0617814, -0.687315, 5.5, 7, 4.4, 7, 3.9, 3.2, 2.6, 2.1, 7.3, 7.4, 1.8, 5.9
0.735119, -0.373061, 1.06776, -0.58531, -0.129882, -0.682276, 0.9, 7.5, 1.8, 0.9, 2.5, 5, 1.9, 1.4, 5.8, 7.9, 7.2, 7.4
0.24398, 0.482199, -0.152764, 0.673195, -0.279297, 0.547404, 6.6, 6.6, 4.4, 1.4, 4.6, 1.4, 4, 2.5, 5.9, 7.5, 2.7, 5.2
-0.125172, -0.33078, 1.13482, 0.65401, -0.322325, 0.491888, 5.2, 6.5, 7.4, 1.8, 4.5, 7.8, 7.5, 1.8, 1.9, 0.9, 7.9, 5.9
0.979368, 0.15631, -0.597673, 0.59678, 0.0047552, -0.788354, 3.8, 6.8, 7.4, 7.4, 3.6, 0.8, 7.3, 3.9, 2.7, 6.7, 5.2, 7.3
-0.859298, 0.0589695, -0.00612329, -0.607297, 0.132836, 0.662032, 2.8, 6.7, 3.7, 3.5, 6.6, 8, 4.2, 2.6, 4.1, 5.3, 6.8, 3
-4.07965, -0.955739, 0.856957, -0.0153363, -0.0627733, 0.680335, 2.3, 1.2, 5.8, 7.1, 0.9, 2.8, 6.2, 6.1, 5.6, 7.5, 7.4, 6.5
-4.17722, -1.59599, -0.0559537, 0.000242748, -0.0285567, 0.680073, 7.8, 0.9, 5.5, 4.8, 6.3, 7.6, 7.4, 4.8, 2.2, 6.2, 7.4, 7
-0.851917, -0.264115, 0.0445418, -0.574754, -0.00564357, 0.755672, 7.5, 2.2, 8, 4.9, 6, 8, 6.5, 4.8, 4.7, 6.4, 6.9, 5
-3.25895, -0.846293, -0.811646, 0.0128514, -0.0656108, -0.682905, 2.7, 0.8, 2.4, 5.4, 7.4, 6.4, 1.3, 7.6, 3.6, 7.4, 1.6, 2.9
-0.372955, 0.782186, 0.0987519, 0.579104, -0.101383, 0.744449, 1.9, 5.6, 7.2, 7.4, 6.6, 3.3, 6.9, 4.7, 0.5, 7.4, 3.3, 6.8
-0.707038, 0.611991, -0.789983, 0.700349, -0.350641, 0.547297, 5.4, 6.8, 6.3, 2.9, 6.8, 0.7, 4.2, 3.5, 7.2, 7.5, 8, 6.5
4.63213, -0.626004, 0.888662, 0.00696821, -0.0380777, -0.690599, 6, 7, 6.7, 2.6, 3.6, 6.4, 2.3, 7.6, 6.7, 4.7, 3, 7.5
-2.26001, -0.388473, -2.50046, -0.814125, 0.474604, 1.0885, 3.6, 7.5, 0.5, 7.4, 4.2, 7.8, 5.8, 1.8, 6.4, 2.8, 3.6, 1.1
3.39425, -0.770637, 0.353187, -0.0642673, 0.0892226, 0.706894, 3.3, 4.3, 5.4, 2.8, 2.5, 4.6, 3.2, 7.4, 3.7, 2.1, 2.7, 2
-0.5336, -0.355076, 0.312228, 0.622347, 0.0804645, -0.732062, 4.6, 4.6, 0.6, 7.5, 4.6, 5.7, 7.2, 7.5, 6.6, 4, 6, 6.1
-0.550391, -0.962156, -0.262448, 0.635459, 0.163921, -0.690594, 7.9, 6.4, 7.5, 7.5, 5.8, 2.9, 6.7, 3.7, 8, 3.1, 1, 3.2
0.459949, -0.381112, 1.09066, -0.603298, 0.105769, 0.715961, 7.5, 1.9, 3.8, 6.2, 3.3, 7.1, 4.8, 7.4, 0.8, 3.8, 3.3, 6.7
-0.0359688, -0.258312, -0.183363, -0.721622, 0.377949, 0.513751, 3.8, 7.5, 6.6, 6.1, 6.8, 7.9, 4.2, 4, 3.9, 7.4, 5, 7
3.76002, -1.06528, -2.57669, -0.862037, -0.565786, -1.00675, 7.5, 7.5, 6, 7.4, 6.5, 7, 7.8, 2.8, 4.9, 8.2, 0.5, 7.4
-4.385, -2.12273, 1.78833, -0.01695, -0.0661478, 0.678744, 1.5, 2.7, 0.6, 5, 1.2, 7.8, 7.6, 4.6, 2.5, 6.7, 7.4, 1.1
-4.88433, -0.522939, -0.785832, -0.0126586, -0.0763796, 0.68259, 7, 3.6, 4.3, 7.1, 6.4, 3.2, 7.6, 5.6, 3.8, 5.9, 4.9, 7.4
3.36156, -1.78689, -1.91654, -0.00370143, 0.0633304, -0.687819, 3.8, 3.5, 7.2, 5.9, 7, 1.7, 2.3, 7.6, 2.9, 7.4, 6.1, 3.2
0.675564, 0.701551, 0.763307, 0.676131, 0.241959, -0.587951, 5.6, 4.2, 7.4, 2.5, 1.7, 5.9, 7.5, 7, 1.8, 5.6, 7.5, 1.3
-0.864662, -0.34755, -1.77352, 0.587485, 0.0946207, 0.869889, 6.2, 1.8, 5, 7.5, 4, 1.9, 4.2, 7.4, 4.8, 4.8, 5.6, 6.7
-0.239001, -1.08915, -0.628601, -0.615213, -0.0194098, 0.76478, 7.4, 4.1, 8, 0.8, 6.3, 7.8, 7.5, 2.3, 7.5, 7.2, 4.4, 5.8
1.45178, -1.2808, 2.08038, -0.599654, 0.0754729, 0.726368, 7.5, 4.5, 1, 5.1, 1.7, 5.3, 6.6, 3.4, 4, 0.8, 1, 7.5
-0.0981759, 0.386359, -0.9448, 0.57752, 0.0590494, -0.7534, 2.4, 6.8, 7.2, 2.1, 7.3, 6.5, 1.8, 4.4, 2.6, 2.8, 7.5, 0.6
0.0919269, 0.106844, -0.259122, 0.588453, -0.041094, 0.741689, 8, 6.6, 0.7, 1.9, 6.6, 5.1, 7.1, 3.7, 1, 7.5, 5.1, 6.8
-0.241102, -1.1548, -0.760894, 0.702143, -0.312146, 0.586831, 7.9, 1.4, 6.4, 2.8, 5.5, 7.4, 4.9, 7.5, 6.8, 7.1, 8, 1.1
0.00557754, -0.101708, -0.585177, -0.63246, -0.204552, -0.661457, 5.3, 7.5, 3.1, 5.5, 8, 4.5, 7.5, 1.8, 1.7, 1.7, 6.1, 7.4
-0.248319, -0.608017, -0.297447, 0.423732, 0.0220775, 0.802735, 7.8, 2.4, 7.5, 4.5, 5.9, 8.2, 5, 6.1, 7.5, 4.6, 4.4, 7.2
-0.93983, -0.0415208, -0.0616354, -0.623316, -0.168467, -0.593613, 6.8, 6.8, 6.2, 4.5, 8, 6.7, 1.1, 6.2, 6.9, 4.7, 1.9, 7.5
1.35831, -0.509791, -1.71254, -0.622883, -0.0461179, -0.690847, 7.4, 6.2, 4.9, 6.6, 7.7, 6.8, 6.1, 3.3, 2.9, 7.9, 2.2, 0.5
-0.820278, 0.194424, 1.27579, 0.591901, -0.0900204, 0.752473, 1.4, 6.8, 7.5, 1.3, 6.3, 6.9, 7.5, 5, 7.4, 7.5, 2.5, 1.2
0.246942, -0.953389, -0.984971, -0.632902, 0.164524, 0.655642, 5.7, 7.5, 8, 2.9, 6.7, 6, 7.5, 3.6, 2.8, 7.5, 2.8, 7
-0.0372085, 0.354162, 0.56812, 0.0125954, -0.0167339, -0.696232, 7.8, 6.8, 4.1, 4.9, 2.4, 4.7, 7.4, 4.8, 4.9, 7.4, 7.3, 7.5
-0.194129, 0.443293, -0.340816, 0.000734044, 0.0323753, 0.696617, 2.5, 4.8, 5.7, 6.9, 6.4, 4.2, 6.8, 7.4, 5.8, 5.8, 3.8, 2
5.36781, -0.624316, -0.300621, 0.0195234, -0.0375676, -0.692317, 2, 7, 7.8, 6.3, 0.9, 2.6, 6.6, 3.2, 5.1, 7.4, 3, 1.3
1.09463, 0.647804, 0.274247, -0.664102, -0.301082, -0.548102, 7.4, 7.5, 2.2, 6.4, 1, 6.8, 6.9, 7.5, 6.1, 7.9, 6.1, 4.9
0.822182, -0.526511, -0.458258, -0.691231, -0.31019, -0.513102, 4.9, 7.6, 4, 6, 0.9, 1.5, 2.3, 4.4, 0.5, 3.9, 7.5, 6
0.130322, 0.400711, 0.56581, -0.00995338, 0.028091, -0.683667, 7.8, 7, 1.7, 3.3, 2.3, 5.6, 4.4, 3.5, 2.7, 7.4, 0.8, 0.9
0.529598, -0.0331557, 1.17281, 0.597446, 0.0846868, -0.70135, 6.7, 2.9, 5.3, 6.4, 4.4, 6.2, 5.7, 7.5, 3.2, 6.8, 7.2, 1
0.665315, -0.0154182, 0.232127, 0.623017, -0.0250643, -0.817036, 1.4, 1, 5.5, 6.4, 8, 6.4, 7.5, 6.3, 2.3, 6, 2.9, 2.9
4.26513, -1.19293, -0.544639, -0.00748009, 0.0442078, -0.672608, 4.3, 6.3, 7.8, 2.2, 8.1, 5.5, 7.4, 2.8, 2, 3.7, 1.9, 7.2
-0.459412, -0.221476, -0.192735, -0.59615, 0.115539, 0.703506, 5.8, 7, 5.8, 4.2, 6.6, 7, 7.1, 1.9, 3.5, 3.8, 6.8, 5.9
-4.7218, -1.00067, -2.00289, 0.031962, -0.0802374, -0.696116, 7.5, 7.1, 1.2, 6.8, 8.1, 5.4, 7.4, 4.6, 3.9, 0.7, 3.9, 4.6
-2.6993, -1.21324, 1.03372, 0.0212034, 0.0499205, 0.689571, 7.7, 4.1, 7, 7.1, 2, 6.1, 1.6, 1.2, 7.5, 1, 7.4, 6.4
-3.04355, -1.69473, -7.15142, 0.603135, -0.0410113, 0.73196, 7.8, 1.1, 3.5, 7.5, 6.7, 1.2, 1, 4, 7.5, 7, 0.5, 0.7
0.166007, -0.234353, -0.349955, -0.0417799, 0.159145, -0.714128, 4.7, 7.1, 7.3, 6.9, 6.1, 5.1, 2.3, 4, 4, 1.3, 7.5, 5.2
0.428034, -0.169001, 1.47486, -0.659277, -0.0919352, -0.707084, 7.1, 6.5, 7.1, 3.2, 1.8, 6.4, 7.5, 2.8, 6.2, 8, 6.5, 7.5
-0.186925, -0.155518, 0.40144, 0.618366, 0.135327, -0.67068, 1.9, 1.6, 0.8, 3.1, 5.4, 6.7, 2.8, 6.7, 7.6, 6.7, 7.3, 7.5
-4.9366, -0.493047, -0.700666, -0.0102822, -0.111134, 0.70962, 7.8, 3.7, 4.3, 4.6, 6.3, 5.1, 1.6, 7.4, 5.4, 5.1, 7.1, 6.9
1.11917, -1.35739, -0.608083, 0.588809, -0.0110511, -0.770255, 2.3, 0.9, 2.8, 4.5, 8, 1, 1.8, 7.6, 7.9, 6.4, 6.9, 5.4
1.18572, -1.19336, -0.37883, -0.62123, -0.0990768, 0.848311, 1.1, 0.6, 5.4, 1.6, 6.3, 3.8, 7.5, 5.8, 7.5, 2.2, 1.4, 7.7
0.0876995, 0.115875, 0.504695, -0.631262, -0.198278, -0.64806, 3.8, 2.1, 8, 6.4, 4, 5.5, 7, 0.6, 3.9, 3.6, 1.2, 2.5
-0.718386, -0.752438, 0.376645, -0.631774, 0.264946, 0.558707, 2, 7.5, 5.7, 3.9, 2.5, 7, 6.9, 7.4, 5, 7.5, 1.7, 1.3
-0.809509, 0.551844, -0.586127, -0.0058265, -0.047543, 0.688483, 6.2, 7.1, 1.3, 4.2, 6.4, 3.6, 4.8, 7.4, 7.5, 3.9, 4.2, 2.4
0.578575, -0.523633, -0.226791, 0.603169, -0.265207, 0.609644, 7.2, 3.3, 1.3, 1.4, 6.4, 7.9, 7.5, 5.4, 7.5, 3, 6.7, 6.8
0.634473, -1.17027, -0.795089, -0.627321, 0.101131, 0.708228, 7.4, 7.5, 8, 2.9, 6.7, 5.9, 1.4, 0.9, 7.4, 6.3, 2.2, 8
0.122202, -1.1574, 0.951975, 0.0239739, 0.0164134, 0.704517, 7.8, 6.3, 5.1, 3.4, 1.2, 6.2, 5.5, 4, 0.6, 4.3, 7.1, 7.4
4.3629, -1.15075, 0.469977, -0.0467944, 0.161646, 0.694137, 5.2, 7.1, 6.9, 3.8, 4.2, 7.3, 4.9, 6.7, 4.9, 7.5, 2.8, 7.5
-0.930754, -0.836852, 4.38083, -0.859819, -0.0129684, -0.0164724, 7.4, 3.5, 8, 5.4, 6.4, 7.4, 5.1, 1.4, 7.1, 6.9, 2, 4.3
-0.130541, 0.377932, 0.117359, -0.590364, -0.00464817, 0.793184, 6.8, 7.5, 4.8, 6.8, 6.6, 5.4, 7.5, 1.2, 3.8, 7.4, 6.8, 6
2.09546, -0.698694, -0.661387, 0.64021, 0.0918134, -0.721718, 7.9, 6.3, 7.4, 2.4, 7.9, 1.4, 4.4, 5.5, 5.6, 6.7, 6.5, 5.9
-0.371057, -0.642119, 0.380551, -0.585511, 0.0317274, 0.750055, 0.9, 2.1, 8, 6.6, 3.7, 7.4, 5.6, 5.5, 3.9, 0.8, 6.8, 7.6
0.159863, -0.00131612, -0.714923, 0.663573, 0.35344, -0.558482, 3.8, 6.8, 7.5, 7.5, 3.7, 1.9, 6.1, 7.5, 3.7, 4.6, 7.4, 6.9
-4.73536, -1.0689, 7.64723, 0.611429, -0.0655474, -0.823556, 6.3, 2, 7.5, 7.4, 0.7, 6.6, 2.3, 4.2, 8, 6.5, 5.4, 2.1
0.161187, 0.488636, -0.678917, 0.595785, -0.157447, 0.687947, 5, 4.3, 7.5, 4.4, 6.6, 2.5, 6.4, 3.1, 5.2, 5.1, 3.6, 6.8
0.289776, -0.687049, 0.50143, 0.648953, -0.294012, 0.545805, 8, 6.2, 2.4, 2.1, 2.1, 6.1, 6.2, 7.4, 2.5, 6.7, 7.4, 6.8
0.159465, -0.309224, 0.18569, 0.606774, -0.0215227, 0.784142, 7.9, 6.8, 6.8, 7.4, 6, 8, 7.5, 6.6, 1, 7.5, 3, 3.8
-0.599521, -0.0613837, -0.771133, 0.625366, 0.133323, -0.719206, 0.9, 4.9, 3.4, 5, 7.9, 6.5, 7.5, 7.2, 5.8, 3.6, 7.4, 4.8
0.590941, -0.786065, -0.560464, -0.593969, -0.0418206, 0.803363, 1.5, 6, 8, 4.9, 3.2, 2.1, 4.4, 4.3, 7.4, 6.4, 2.9, 6.1
0.0403127, 0.0595874, -2.0083, -0.625396, 0.183551, 0.666683, 2.2, 7.5, 4.5, 2, 6.7, 4.2, 1, 7.3, 6.5, 7.4, 6.7, 2.8
-1.09107, -0.804607, 0.67919, 0.636467, -0.086738, 0.726291, 1.8, 2.3, 5.5, 7.5, 6.8, 7.9, 6.4, 7.5, 6.8, 3.9, 7.8, 0.5
0.849437, -0.101782, 0.500319, 0.581859, -0.146768, -0.886058, 7.9, 6.3, 1.5, 7.5, 8, 5.8, 7.4, 7.1, 0.9, 4.8, 6.5, 1.3
1.68352, -0.757, -0.0187007, 0.626953, -0.177826, 0.697755, 7.9, 4.1, 3.9, 3.6, 3.6, 8, 5.7, 4.8, 7.4, 6.6, 3.1, 6.3
4.70552, -0.804383, -1.03262, -0.00186516, -0.0165313, -0.694407, 2.9, 5.3, 7.8, 6.7, 6.3, 6.3, 2.5, 7.6, 4.8, 7.1, 7.5, 2.1
-0.46343, 0.0842729, -1.00519, -0.646569, -0.174287, -0.665635, 6.2, 7.5, 1.4, 6.7, 4.6, 2.3, 1.9, 3.2, 4.5, 3.3, 3.4, 7.4
6.06486, -1.19153, 1.32577, 0.0166036, 0.0298079, 0.678366, 7.8, 6.9, 7.3, 5.7, 5.8, 3.3, 7.6, 3.1, 5.3, 1.7, 2, 7.4
-0.824506, -0.503283, -0.670489, -0.661225, -0.234234, -0.584661, 7.4, 3, 8, 6.3, 7.9, 1.1, 7.5, 0.7, 1.1, 2.5, 2.4, 6.7
-0.647156, -0.877786, -0.811977, 0.672056, 0.313266, -0.536892, 4.3, 6.7, 1.7, 7.1, 4.7, 2, 2.8, 7, 7.9, 3.8, 3, 5.9
0.15749, -1.05616, 1.14838, -0.690585, -0.234273, -0.598936, 1.6, 6.5, 4.7, 0.6, 2.7, 4.5, 2.5, 7.5, 3.2, 8, 4.8, 7.5
-1.2183, -0.0189165, 1.24572, 0.583957, -0.145813, 0.701876, 1.4, 6.8, 7.2, 7.5, 6.6, 7.5, 2.9, 2.7, 3.7, 0.8, 6, 2.7
0.464226, 0.171086, -0.153258, -0.640666, -0.0886561, -0.731816, 2.2, 7.5, 1.8, 4.7, 6.4, 6.8, 7.5, 5.2, 6.2, 7.2, 7.5, 7.4
-0.658528, 0.703938, 0.540955, 0.668699, -0.400982, 0.45406, 1.4, 5.8, 7.4, 1.4, 6.7, 5.1, 7.5, 7.1, 7.5, 7.4, 6.5, 6.8
-0.381476, 0.493276, -0.446401, -0.00431133, -0.0116663, 0.681236, 1.4, 3.5, 5.4, 7, 6.1, 2.1, 7.6, 3, 3.7, 3.7, 6.5, 5.9
1.07773, -0.470832, -0.520162, 0.0298431, -0.0929473, -0.709721, 0.5, 7, 6.7, 7.1, 3.7, 1.6, 7.1, 7.2, 4.6, 1.2, 3.6, 7.5
0.779622, 0.0314527, -0.421294, 0.671966, 0.365894, -0.4912, 2.2, 2, 7.4, 6.9, 8, 6.2, 0.6, 2.9, 2.1, 5.7, 7.5, 7
3.9237, -1.76314, -1.90906, 0.000814208, 0.319525, -0.684259, 5.2, 2.9, 7.9, 1.2, 8.1, 4.8, 7.4, 5.9, 3.2, 7.4, 7.5, 3.6
-1.53848, -0.11922, -0.942691, 0.687144, 0.377378, -0.445857, 2.1, 6.6, 7.4, 2.9, 7.5, 6.8, 6.9, 7.5, 7.9, 2.9, 7.5, 3.2
3.69962, -0.89553, -0.222414, 0.0238939, -0.0480892, -0.700181, 5.6, 3.5, 7.8, 2.6, 4.6, 1.5, 6.2, 1.8, 2.7, 0.9, 7.5, 7.5
0.175262, 0.432563, -1.09608, -0.588411, 0.147572, -0.8838, 2.2, 3.1, 1.4, 6.8, 6.7, 6.6, 7.4, 7.3, 1.3, 0.7, 3.6, 5.2
0.292776, 0.105265, -0.388907, 0.620971, 0.125568, -0.663314, 5.9, 6.6, 3.9, 5.8, 8, 6.5, 7.4, 7.5, 4.6, 6.8, 0.9, 6.5
0.253215, 0.437632, -0.407238, 0.608791, -0.0496425, 0.721556, 7.6, 6.1, 7.4, 2.5, 6.7, 4, 5.6, 7.4, 3.3, 4.1, 1.6, 4.7
-4.91024, -1.43841, 0.560444, -0.000676991, 0.0526848, 0.685746, 7.8, 0.9, 5.7, 2.9, 4.4, 5.6, 4.6, 7.3, 7.5, 7.5, 7.4, 1.1
0.23142, -1.14697, -0.644711, -0.643333, -0.00753231, 0.79588, 7.4, 1.7, 7.3, 0.5, 3.1, 5.1, 3.8, 5.4, 1.1, 2.1, 1, 5.4
-0.608048, -0.31091, 0.193505, -0.602661, 0.134197, 0.676442, 4.6, 7.5, 8, 6.7, 5.9, 8, 7.5, 3.2, 0.5, 0.7, 5, 3.9
0.756578, -0.641894, -0.480124, -0.620211, -0.132308, -0.668891, 7.4, 5.5, 4.1, 4.5, 8, 6.6, 4, 5.3, 1.2, 5.7, 3.7, 4
-0.527866, -0.228769, -1.06748, 0.649529, 0.225216, -0.65255, 2.2, 6.7, 1, 0.8, 7.9, 4.4, 7.5, 5, 7.8, 6.4, 7.4, 7.5
0.432625, 0.4128, -0.0369886, -0.642095, 0.0187821, 0.785083, 3.1, 4.9, 4.7, 6.7, 6.8, 4, 4.8, 6.4, 6.6, 6, 2.8, 2.2
-1.04245, -1.22982, -3.69079, -0.858903, 0.0688277, -0.0646584, 1.8, 7.6, 5.6, 4.2, 7.4, 6, 3.7, 7.5, 2.4, 7.8, 3.3, 7.8
0.501956, 0.0825134, 0.178698, -0.656216, 0.164616, 0.671154, 2.9, 1.8, 1.7, 3.7, 6.8, 6.5, 0.7, 5.2, 1.2, 6.8, 1.6, 3.6
0.874415, -0.158204, 0.876952, -0.596365, -0.183464, -0.636838, 6.7, 7.5, 5.3, 4.4, 1.4, 6.6, 4.6, 7.6, 2.3, 4.2, 6.7, 6.9
0.117395, -0.102031, 0.0523619, 0.862551, 0.0172987, -0.0429048, 7, 5.9, 7.4, 3.5, 7.5, 7.1, 6.5, 1.5, 2.6, 2.3, 1.6, 1.7
-2.23314, -1.21359, 2.44578, 0.760261, -0.390931, 1.23347, 7.4, 5.9, 5.5, 7.5, 4.4, 7.9, 0.8, 7.8, 7.1, 7.6, 8.2, 1.3
1.04756, 0.350038, 0.00734783, 0.0234969, -0.173887, 0.710099, 5.1, 7.1, 5.4, 7.1, 6.3, 3.9, 7.6, 3.9, 4.6, 7.5, 3.2, 7.4
6.43632, -1.0587, 1.51388, -0.01438, 0.0287981, 0.699114, 3.4, 5.3, 6.8, 6.4, 6.4, 2.6, 7.6, 4, 2.2, 2.6, 1, 7.5
-0.185217, -0.903576, -1.42913, 0.600369, 0.0691165, -0.732467, 0.7, 5.7, 3.8, 6.7, 8, 2.3, 2.9, 6.3, 7.9, 3.2, 6.8, 1.9
0.317251, -0.196939, 0.093703, 0.639041, 0.136172, -0.676952, 8, 6.1, 7.2, 7.5, 7.9, 6.2, 2.4, 1.9, 6.3, 6.7, 6.1, 7.5
-0.539065, -0.3067, 0.442642, -0.651952, -0.170625, -0.686885, 4, 7.5, 7.4, 4.6, 7.9, 6.5, 7.5, 7.5, 6.6, 6, 5, 6.3
5.00667, -0.465335, -1.50342, -1.16178, -0.810588, -0.567296, 3.1, 1.4, 3.1, 4.7, 0.5, 3.8, 7.9, 6.5, 5.8, 3.5, 2.1, 7.4
-0.549884, 0.213961, 0.436188, -1.0131, -0.739097, -0.759291, 3.4, 4.1, 0.7, 5.9, 2.6, 4.6, 1.7, 7.2, 4.6, 3.3, 7.6, 6.3
-5.41691, -0.404894, 0.338126, -0.0179035, 0.0501153, -0.688142, 7.8, 5.5, 3.8, 7.1, 2.7, 6.4, 6, 7.6, 4, 3.5, 7.5, 3.9
1.36131, -0.0849257, 0.936355, -0.619986, 0.0529077, 0.685799, 7.4, 7.5, 3.6, 5.3, 6.8, 3.9, 3.2, 7.4, 7.5, 4.2, 2.7, 6.4
-0.243641, -0.669591, 0.0146759, 0.00304367, 0.0863071, 0.6882, 7.8, 0.9, 7.9, 2.6, 6.2, 8, 3.7, 5.9, 0.7, 0.5, 1.3, 6.3
3.73321, -1.12007, -0.169357, -0.030125, 0.0845872, 0.707321, 7.8, 5.8, 7.8, 0.7, 5, 6.5, 7.6, 5.5, 5, 7.5, 7, 7.5
-0.927075, 0.512134, -0.306188, -0.659217, -0.245454, -0.640827, 2.3, 2.2, 5.5, 6.8, 7.9, 6.3, 6.9, 3, 6.6, 1.6, 1.1, 3.7
5.72382, -0.657635, -0.814418, -0.010284, 0.00208912, -0.679214, 1.3, 4.4, 3.5, 3.7, 3, 6.4, 2.9, 3.8, 1.4, 4.5, 5.7, 7
-0.134878, -0.23752, -0.166139, -0.0152717, -0.0478727, -0.687687, 2, 2.5, 3.9, 3.1, 2.3, 1.8, 3.7, 3, 6.3, 1.7, 2, 2.2
0.757117, -0.237919, 0.0709593, 0.591608, 0.0560597, -0.741809, 7.9, 5.8, 7.5, 7.5, 4.7, 3.1, 4.2, 6.2, 5.4, 6.8, 7.5, 4.2
-0.269283, 0.479107, 1.3565, 0.621573, -0.227675, 0.583336, 0.5, 6.6, 7.4, 0.5, 3.8, 4.1, 7.6, 2, 7.5, 6.4, 6.8, 6.9
0.381509, -0.572781, 0.158929, 0.0452094, -0.00655393, 0.713735, 5.2, 1, 7.8, 3.2, 1.1, 4.9, 1.1, 3.6, 7.5, 7.5, 3, 2.8
