-4.92952, -0.877479, 5.97537, 1, 1, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.56756, -1.14425, 6.38453, 1, 1, 4, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.71798, -0.505578, 5.04794, 1, 1, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.39877, -0.629252, 5.50658, 1, 1, 4, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-4.85774, -0.983913, 5.90158, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.47607, -1.26624, 6.32596, 1, 1, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.12108, -1.57349, 6.64093, 1, 1, 4, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.27867, -0.737756, 5.46669, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.90512, -0.934481, 5.90186, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.56599, -1.19545, 6.30681, 1, 1, 4, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.74784, -0.58831, 4.88434, 1, 1, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.44778, -0.699164, 5.3706, 1, 1, 4, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.28788, -0.937139, 5.91767, 1, 1, 4, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-4.83645, -1.04412, 5.83583, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.45529, -1.32265, 6.25892, 1, 1, 4, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.10847, -1.62739, 6.55517, 1, 1, 4, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.32928, -0.811739, 5.34474, 1, 1, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.929, -0.999201, 5.81381, 1, 1, 4, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.57754, -1.24625, 6.21069, 1, 1, 4, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.77694, -0.670425, 4.71888, 1, 1, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.49716, -0.769188, 5.22056, 1, 1, 4, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.12777, -0.93773, 5.74647, 1, 1, 4, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-4.90845, -0.842422, 6.0524, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.53063, -1.12221, 6.47522, 1, 1, 7, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-3.93202, -1.41151, 6.84342, 1, 1, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.28612, -0.593605, 5.65201, 1, 1, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.94532, -0.812129, 6.05845, 1, 1, 7, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.57145, -1.07823, 6.46728, 1, 1, 7, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.66394, -0.434395, 5.2401, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.32674, -0.565319, 5.6562, 1, 1, 7, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-4.89281, -0.910046, 5.97935, 1, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.50326, -1.18518, 6.40893, 1, 1, 7, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.00122, -1.48644, 6.76126, 1, 1, 7, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.26249, -0.665327, 5.58396, 1, 1, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.92787, -0.86921, 5.98029, 1, 1, 7, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.56512, -1.12763, 6.38961, 1, 1, 7, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.7067, -0.514863, 5.07794, 1, 1, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.39274, -0.634025, 5.52124, 1, 1, 7, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-4.86069, -0.967373, 5.91313, 1, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.47558, -1.23843, 6.3398, 1, 1, 7, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.11902, -1.53371, 6.64418, 1, 1, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.28235, -0.735948, 5.48882, 1, 1, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.91893, -0.924686, 5.90711, 1, 1, 7, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.56475, -1.17269, 6.30851, 1, 1, 7, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.74171, -0.593589, 4.92245, 1, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.45163, -0.700651, 5.3839, 1, 1, 7, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.18809, -0.917594, 5.91555, 1, 1, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.03148, -0.717121, 6.53824, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.66131, -1.01333, 6.86582, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.17895, -1.3937, 7.13676, 1, 4, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.43741, -0.426831, 6.1855, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.12361, -0.646729, 6.51757, 1, 4, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.79024, -0.906586, 6.84154, 1, 4, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.84953, -0.221101, 5.77168, 1, 4, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.565, -0.367877, 6.13477, 1, 4, 1, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.40836, -0.626698, 6.62991, 1, 4, 1, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1
-4.99637, -0.778934, 6.45899, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.62437, -1.06618, 6.7879, 1, 4, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.26839, -1.43063, 7.02751, 1, 4, 1, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.39715, -0.490206, 6.11051, 1, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.09367, -0.702137, 6.43709, 1, 4, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.77028, -0.95908, 6.75758, 1, 4, 1, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.84694, -0.292596, 5.64948, 1, 4, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.57806, -0.43171, 6.02234, 1, 4, 1, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.30605, -0.601274, 6.36864, 1, 4, 1, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-4.97574, -0.839623, 6.37682, 1, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.60104, -1.12503, 6.71099, 1, 4, 1, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.23113, -1.47858, 6.93833, 1, 4, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.39671, -0.558339, 6.01754, 1, 4, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.1224, -0.76324, 6.33418, 1, 4, 1, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.78897, -1.01194, 6.64442, 1, 4, 1, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.85381, -0.366299, 5.51828, 1, 4, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.61718, -0.500029, 5.88935, 1, 4, 1, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.39042, -0.665559, 6.22364, 1, 4, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.06557, -0.651865, 6.62792, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.70426, -0.950632, 6.951, 1, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.10711, -1.32013, 7.21767, 1, 4, 4, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.47713, -0.37151, 6.275, 1, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.1521, -0.591884, 6.60993, 1, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.81312, -0.850963, 6.9255, 1, 4, 4, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.84952, -0.165793, 5.90475, 1, 4, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.56102, -0.316552, 6.24822, 1, 4, 4, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.03783, -0.713251, 6.54597, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.66674, -1.00094, 6.86906, 1, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.19872, -1.37285, 7.14585, 1, 4, 4, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.43964, -0.43331, 6.19768, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.12481, -0.646535, 6.52555, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.79071, -0.899463, 6.84311, 1, 4, 4, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.85177, -0.235619, 5.78645, 1, 4, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.57022, -0.379, 6.14221, 1, 4, 4, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.3737, -0.602615, 6.56557, 1, 4, 4, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.00678, -0.772754, 6.47154, 1, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.62789, -1.05105, 6.79512, 1, 4, 4, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.27269, -1.4046, 7.03121, 1, 4, 4, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.41277, -0.4976, 6.11998, 1, 4, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.12314, -0.703262, 6.43586, 1, 4, 4, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.79381, -0.950976, 6.74849, 1, 4, 4, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.86003, -0.3075, 5.66382, 1, 4, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.60048, -0.44433, 6.02362, 1, 4, 4, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.3544, -0.610769, 6.35088, 1, 4, 4, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.08771, -0.587963, 6.68958, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.74336, -0.88783, 7.02161, 1, 4, 7, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.00992, -1.24451, 7.28165, 1, 4, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.50009, -0.318474, 6.34937, 1, 4, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.16926, -0.53677, 6.69155, 1, 4, 7, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.83728, -0.801884, 7.01698, 1, 4, 7, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.86375, -0.115502, 6.02336, 1, 4, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.57287, -0.269797, 6.35143, 1, 4, 7, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.07188, -0.647941, 6.6316, 1, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.71076, -0.93618, 6.95078, 1, 4, 7, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.13922, -1.2959, 7.23102, 1, 4, 7, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.47828, -0.379229, 6.28556, 1, 4, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.15262, -0.591591, 6.61354, 1, 4, 7, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.81174, -0.842003, 6.92469, 1, 4, 7, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.85054, -0.184212, 5.91834, 1, 4, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.56161, -0.33021, 6.25599, 1, 4, 7, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.43752, -0.595344, 6.76645, 1, 4, 7, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.04334, -0.705384, 6.55669, 1, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.66955, -0.981652, 6.87572, 1, 4, 7, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.21949, -1.34085, 7.15265, 1, 4, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.44092, -0.440727, 6.21296, 1, 4, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.13075, -0.645082, 6.53131, 1, 4, 7, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.79072, -0.888964, 6.84303, 1, 4, 7, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.86097, -0.254567, 5.80009, 1, 4, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.58167, -0.393402, 6.1467, 1, 4, 7, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.30228, -0.560748, 6.46894, 1, 4, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.34371, -0.5304, 7.4044, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.95412, -0.867737, 7.65301, 1, 7, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.48684, -1.26505, 7.76194, 1, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.80972, -0.199884, 7.20058, 1, 7, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.52375, -0.456265, 7.50672, 1, 7, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.18625, -0.749839, 7.765, 1, 7, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.2241, 0.0447611, 6.99263, 1, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.98344, -0.139964, 7.31903, 1, 7, 1, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.756, -0.350776, 7.63546, 1, 7, 1, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.30043, -0.582271, 7.34788, 1, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.90951, -0.915351, 7.60811, 1, 7, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.46305, -1.31577, 7.72595, 1, 7, 1, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.74691, -0.254605, 7.13303, 1, 7, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.46711, -0.498955, 7.42728, 1, 7, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.15351, -0.790705, 7.6857, 1, 7, 1, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.16867, -0.014724, 6.85789, 1, 7, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.9271, -0.19409, 7.19053, 1, 7, 1, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.68613, -0.390907, 7.52102, 1, 7, 1, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.24837, -0.633919, 7.28115, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.85731, -0.963109, 7.53804, 1, 7, 1, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.4254, -1.36513, 7.7167, 1, 7, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.67764, -0.312074, 7.04217, 1, 7, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.40662, -0.546106, 7.33568, 1, 7, 1, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.11013, -0.835252, 7.58871, 1, 7, 1, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.13172, -0.079852, 6.68561, 1, 7, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.88659, -0.253733, 7.02245, 1, 7, 1, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.66744, -0.447725, 7.36059, 1, 7, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.39534, -0.478273, 7.47189, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-5.00289, -0.814082, 7.71073, 1, 7, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.44288, -1.19675, 7.82289, 1, 7, 4, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.87648, -0.152669, 7.27388, 1, 7, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.56901, -0.413747, 7.57832, 1, 7, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.21163, -0.706555, 7.81891, 1, 7, 4, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.35451, 0.0787132, 7.18557, 1, 7, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-6.05085, -0.100202, 7.4199, 1, 7, 4, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.80392, -0.318896, 7.71564, 1, 7, 4, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.36186, -0.529975, 7.41975, 1, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.96431, -0.860092, 7.66939, 1, 7, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.49745, -1.24963, 7.79099, 1, 7, 4, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.82277, -0.208867, 7.21696, 1, 7, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.52846, -0.458616, 7.50642, 1, 7, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.18817, -0.746523, 7.7575, 1, 7, 4, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.28527, 0.0210887, 7.05496, 1, 7, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.99086, -0.154314, 7.32956, 1, 7, 4, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.74679, -0.358054, 7.62634, 1, 7, 4, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.31783, -0.580762, 7.36079, 1, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.91897, -0.905467, 7.61222, 1, 7, 4, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.4687, -1.2965, 7.78301, 1, 7, 4, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.75958, -0.265033, 7.1509, 1, 7, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.47169, -0.502962, 7.43146, 1, 7, 4, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.15409, -0.788245, 7.67517, 1, 7, 4, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.20598, -0.0374859, 6.86738, 1, 7, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.95537, -0.212288, 7.17647, 1, 7, 4, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.71192, -0.405152, 7.48722, 1, 7, 4, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.44665, -0.427672, 7.54814, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-5.04964, -0.758331, 7.77258, 1, 7, 7, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.32656, -1.13641, 7.88567, 1, 7, 7, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.93592, -0.108234, 7.34525, 1, 7, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.60715, -0.372023, 7.64529, 1, 7, 7, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.23462, -0.663687, 7.86913, 1, 7, 7, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.44133, 0.112903, 7.33607, 1, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-6.14412, -0.0721228, 7.53011, 1, 7, 7, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.91544, -0.32892, 7.85057, 1, 7, 7, 1, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.41719, -0.478434, 7.49405, 1, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1
-5.01348, -0.804747, 7.7345, 1, 7, 7, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.46324, -1.17835, 7.84986, 1, 7, 7, 4, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.89097, -0.163422, 7.28961, 1, 7, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.57688, -0.417042, 7.57786, 1, 7, 7, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.21185, -0.701614, 7.81531, 1, 7, 7, 4, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.3719, 0.0554944, 7.2261, 1, 7, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1, 1
-6.05116, -0.116619, 7.42877, 1, 7, 7, 4, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.78848, -0.326056, 7.69682, 1, 7, 7, 4, 7, 7, 1, 1, 1, 1, 1, 1, 1
-5.38182, -0.527637, 7.44299, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.97506, -0.847474, 7.68944, 1, 7, 7, 7, 1, 4, 1, 1, 1, 1, 1, 1, 1
-4.50412, -1.22599, 7.8328, 1, 7, 7, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.83882, -0.220848, 7.24826, 1, 7, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1
-5.5368, -0.462954, 7.52766, 1, 7, 7, 7, 4, 4, 1, 1, 1, 1, 1, 1, 1
-5.19298, -0.743422, 7.76998, 1, 7, 7, 7, 4, 7, 1, 1, 1, 1, 1, 1, 1
-6.33263, -0.00693596, 7.08345, 1, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1
-6.02154, -0.175426, 7.32127, 1, 7, 7, 7, 7, 4, 1, 1, 1, 1, 1, 1, 1
-5.75723, -0.372744, 7.61533, 1, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1
-4.6562, -1.29282, 5.37799, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-4.30349, -1.56471, 5.81112, 4, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1
-3.94396, -1.866, 6.16678, 4, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1
-5.17559, -1.08502, 4.74427, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1
-4.68331, -1.25632, 5.36758, 4, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1
-4.35625, -1.52012, 5.78726, 4, 1, 1, 1, 4, 7, 1, 1, 1, 1, 1, 1, 1
-5.81029, -1.03865, 3.73521, 4, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1
-5.33267, -1.05512, 4.57077, 4, 1, 1, 1, 7, 4, 1, 1, 1, 1, 1, 1, 1
